MOVIE_ID|ACTOR_ID
26|1392
26|1393
26|1394
26|1395
26|1396
26|1397
26|1398
26|1399
26|1400
26|1401
26|1402
26|1403
26|1404
26|1405
26|1406
26|1407
26|1408
27|538
27|535
27|539
27|1409
27|548
27|543
27|540
27|1410
27|546
27|545
27|1411
27|1412
27|1413
27|1414
27|1196
27|1415
27|1416
27|598
27|1101
27|1417
27|1418
27|1419
27|1420
27|1421
27|1422
27|1423
27|401
27|1424
27|977
27|1425
27|1426
27|1427
27|1428
27|1429
27|1430
27|1431
27|1432
27|953
27|1433
27|1434
27|993
27|1435
27|1436
27|1437
27|1438
27|1439
27|1440
27|1441
27|1442
27|1443
27|1444
27|1445
27|1446
27|1447
27|1448
27|1449
27|1450
27|1451
27|1452
27|1453
27|1454
27|1455
27|1456
27|1457
27|1458
27|1459
27|1460
27|1461
27|1462
27|1463
27|1464
27|1465
27|1466
27|1467
27|1468
27|1469
27|1470
27|1471
27|1472
27|1473
27|1474
27|1475
27|1476
27|1477
27|1478
27|1479
27|1480
27|1481
27|1482
27|1483
27|1484
27|1485
27|1486
27|1487
27|1488
27|558
27|1489
27|1490
27|1491
27|1492
28|356
28|1493
28|1494
28|1495
28|1496
28|209
28|1497
28|1498
28|1499
28|1130
28|1500
28|1501
28|1502
28|1503
28|1504
28|1505
28|1506
28|1507
28|329
28|1508
28|1509
28|1510
28|1511
28|1512
28|1513
28|1514
28|1515
28|1516
28|214
28|1517
28|1518
28|1519
28|1520
28|1521
28|1522
28|1523
28|1524
28|1525
28|1526
28|1527
28|1528
28|1529
28|1530
28|1531
28|1532
28|1533
29|1534
29|387
29|1145
29|1535
29|1536
29|1537
29|1538
29|1539
29|1540
29|1541
29|1542
29|1543
29|1544
29|1545
29|1546
29|1547
29|1548
29|1549
29|1550
29|1551
29|1552
29|1553
29|1554
29|904
29|1555
29|1556
29|1557
29|1558
30|117
30|193
30|1559
30|120
30|94
30|1560
30|1561
30|122
30|125
30|1562
30|629
30|375
30|1563
30|1564
30|134
30|1565
30|1566
30|1567
30|1568
30|1569
30|1570
30|1571
30|1572
30|1573
31|383
31|384
31|385
31|1574
31|388
31|524
31|390
31|405
31|392
31|359
31|399
31|402
31|401
31|1575
31|1576
31|1577
31|1578
31|1579
31|394
31|1580
31|1581
31|1582
31|1583
31|1584
31|1585
31|1586
31|1587
31|395
31|397
31|398
31|393
31|248
31|1588
31|406
31|1589
31|1590
31|1513
31|1591
31|1592
31|1593
31|1594
31|1595
31|1596
31|1597
31|1598
31|418
31|1599
31|1600
31|1601
31|1602
31|1603
31|1604
31|1605
31|421
31|1606
31|1607
31|1608
31|1609
31|1610
31|1611
31|1612
31|1613
31|1614
31|1615
31|1616
31|1617
31|1618
31|1619
31|1620
31|1621
31|1622
31|1623
31|1624
31|1625
31|1626
31|1627
32|535
32|960
32|543
32|1628
32|1629
32|1630
32|1631
32|862
32|1632
32|546
32|1633
32|1634
32|1537
32|1635
32|1636
32|1637
32|1638
32|998
32|1639
32|1640
32|999
32|1641
32|1642
32|1643
32|1644
32|1645
32|1646
32|1647
32|1648
32|832
32|1649
32|1650
32|1651
32|558
32|1652
32|1653
32|1654
32|1655
32|1656
32|1657
32|1658
32|1659
32|1660
32|1661
32|1662
32|1663
32|1664
32|1665
32|1666
32|401
32|1667
32|1668
32|1669
32|1670
32|1671
32|1672
32|1673
32|1674
32|1675
32|1676
32|1677
32|1678
32|1679
32|1680
32|1681
32|1682
32|442
32|1683
32|1684
32|1685
32|1686
32|1687
32|1688
32|1689
32|1690
32|1691
32|1692
32|1693
32|1694
32|1695
32|1696
32|1697
32|1698
32|1699
32|31
32|1700
32|1701
32|1702
32|1703
32|1704
32|1705
32|1706
32|1707
32|1708
32|1709
32|1710
32|1711
32|1712
32|1713
32|1714
32|1715
32|1716
32|1717
32|1718
32|603
32|537
32|1719
33|1720
33|84
33|202
33|611
33|1721
33|1722
33|1723
33|1724
33|1725
33|830
33|1726
33|1727
33|1728
33|614
33|1119
33|1124
33|615
33|1729
33|1730
33|1731
33|1732
33|1733
33|1734
33|1735
33|1736
33|1737
33|1738
33|1739
33|1740
33|1188
33|1741
33|1742
33|1743
33|1744
33|1745
34|1746
34|1747
34|1102
34|1748
34|1749
34|1750
34|1751
34|1752
34|1753
34|1754
34|1755
34|808
34|1756
34|1757
34|1758
34|1759
34|1760
34|1761
34|1762
34|1763
34|1764
34|1765
34|1766
34|1767
34|1768
34|1769
34|1770
34|1771
34|1772
34|401
34|1773
34|1774
35|1775
35|1776
35|1777
35|1778
35|1779
35|1780
35|1781
35|1782
35|1783
35|1784
35|1574
35|1785
35|1786
35|1787
35|1788
35|1789
35|1790
35|1791
35|1091
35|1792
35|1793
35|1794
35|1795
35|1796
36|1797
36|1798
36|1799
36|1800
36|1801
36|1802
36|1803
36|1804
36|1805
36|1806
36|1807
36|1118
36|1808
36|1809
36|1810
36|1811
36|1812
36|1813
36|1814
36|1815
36|1816
36|1817
36|1818
36|1819
36|1820
36|1821
36|1822
36|1823
36|1824
36|1825
36|763
36|1826
36|1827
36|324
36|1828
36|1829
36|1830
37|1831
37|1832
37|1751
37|1833
37|1834
37|1835
37|1836
37|1837
37|1838
37|1839
37|235
37|1840
37|1841
37|1842
37|1843
37|1844
37|1845
37|1809
37|1820
37|1776
37|1846
37|1815
37|1847
37|1635
37|1812
37|1813
37|1848
37|1849
37|1850
37|1851
37|1852
37|1853
37|1854
37|1855
37|1856
37|1857
37|1858
37|1859
37|1860
37|1861
37|1862
38|385
38|1863
38|1864
38|1865
38|1866
38|1867
38|216
38|1868
38|1869
38|1870
38|402
38|395
38|1871
38|411
38|1872
38|1873
38|1874
38|1875
38|1876
38|1877
38|723
38|1878
38|1879
38|1880
38|1881
38|1882
38|1883
38|1884
38|1885
38|406
38|1886
38|1887
38|1888
38|1889
38|1890
38|1891
38|1892
38|1893
38|1894
38|1895
38|1896
38|1897
38|1898
38|1899
38|1900
38|1901
38|1902
38|1903
38|418
38|1904
38|421
38|1598
38|1905
38|1906
38|1907
38|1908
38|1909
38|1910
38|1911
38|1912
38|1913
38|1914
38|1915
38|1916
38|1917
38|1918
38|1919
38|1920
38|1921
38|1922
38|1923
38|1924
38|1925
38|1926
38|1927
38|1928
38|1929
38|1930
38|1931
38|1932
38|1933
38|1934
38|1935
38|1936
38|1937
38|1938
38|1939
38|1940
38|1941
38|1942
38|1943
38|1944
38|1945
38|1946
38|1947
38|1948
38|1949
38|1950
38|1951
38|466
38|1952
38|1953
38|1954
38|1955
38|1956
38|1957
38|1958
38|1959
38|1960
38|1961
38|1018
38|1962
38|1963
38|1964
38|1965
38|1966
38|1967
38|1968
38|1969
38|1970
38|1971
38|1972
38|1973
38|1974
38|1975
38|1976
38|1977
38|1978
38|1979
38|1980
38|1981
38|1982
38|1983
38|1984
38|1985
38|1986
38|1987
38|1988
38|1989
38|333
38|1990
38|1991
38|1992
38|1993
38|1994
38|1995
38|1996
38|1997
38|1998
38|1999
38|2000
38|2001
38|2002
38|2003
38|2004
38|2005
38|2006
38|2007
38|2008
39|1140
39|1141
39|2009
39|2010
39|1144
39|1150
39|2011
39|2012
39|1147
39|1148
39|2013
39|1722
39|2014
39|2015
39|1143
39|1156
39|1157
39|1158
39|1159
39|401
39|1155
39|2016
39|2017
39|2018
39|2019
39|2020
39|1146
39|2021
39|2022
39|2023
39|2024
39|2025
39|2026
39|2027
39|2028
39|2029
39|2030
39|2031
39|2032
39|2033
39|2034
39|2035
39|2036
39|2037
39|2038
39|998
39|2039
39|2040
39|2041
39|2042
39|2043
39|2044
39|2045
39|2046
39|2047
39|2048
39|2049
39|2050
39|2051
39|2052
39|2053
39|2054
39|2055
39|2056
39|2057
40|2058
40|2059
40|2060
40|2061
40|2062
40|2063
40|2064
40|2065
40|866
40|2066
40|2067
40|1728
40|2068
40|2069
40|2070
40|2071
40|2072
40|2073
40|207
40|1430
40|2074
40|2075
40|2076
41|2077
41|2078
41|200
41|2079
41|1802
41|956
41|553
41|2080
41|2081
41|402
41|2082
41|2083
41|2084
41|2085
41|2086
41|2087
41|2088
41|2089
41|2090
41|2091
41|2092
41|2093
41|2094
41|1790
41|2095
41|2096
41|2097
41|2098
41|1794
41|2099
41|2100
41|2101
41|1209
41|2102
41|2103
41|2104
41|2105
41|2106
41|2107
41|2108
41|2109
41|2110
41|2111
41|2112
41|2113
41|2114
41|2115
42|2116
42|2117
42|2118
42|2119
42|361
42|2120
42|2121
42|2122
42|2123
42|2124
42|2125
42|2126
42|2127
42|2128
42|2129
42|90
42|2130
42|2131
42|2132
42|2133
42|2134
42|2135
42|2136
43|2137
43|2138
43|2139
43|2140
43|2141
43|2142
43|1790
43|2143
43|1794
43|2144
43|2145
43|2146
43|2147
43|2148
43|2149
43|2150
43|2151
43|2152
43|2153
43|2154
43|2155
43|2156
43|2157
43|2099
43|2158
43|2159
43|2160
43|2161
43|2104
43|2162
43|2163
43|2164
43|2165
43|1814
43|2166
43|2167
43|2168
43|2169
43|1793
43|2170
43|2171
43|2172
43|2173
43|2174
43|1820
44|199
44|1
44|2175
44|2176
44|387
44|611
44|2177
44|2178
44|2179
44|2180
44|2181
44|2182
44|2183
44|1852
44|2184
45|2185
45|2186
45|2187
45|5
45|1801
45|2188
45|2189
45|2190
45|2191
45|2192
45|2193
45|2194
45|2195
45|2196
45|656
45|2197
45|2198
45|259
45|2199
45|1123
45|2200
45|2201
45|2202
45|2203
45|2204
45|2205
45|2206
45|2207
45|2208
45|2209
45|2210
45|2211
45|2212
45|2213
45|2214
45|2215
45|2216
45|2217
45|2218
45|2219
45|2220
45|2221
45|2222
45|2223
45|2224
45|2225
45|2226
45|2227
45|2228
45|2229
45|2230
45|2231
46|2232
46|2233
46|2234
46|2235
46|862
46|2236
46|2237
46|2238
46|2239
46|2240
46|2241
46|2242
46|2243
46|2244
46|2245
46|2246
46|948
46|2247
46|2248
46|2249
46|2250
46|2251
47|1746
47|2252
47|2253
47|2254
47|1747
47|1750
47|1754
47|946
47|1102
47|1748
47|2255
47|1751
47|1752
47|1539
47|2256
47|2257
47|1758
47|2258
47|2259
47|2260
47|1749
47|808
47|2261
47|2262
47|2263
47|2264
47|2265
47|2266
47|2267
47|2268
47|2269
47|2270
47|2271
47|2272
47|2273
47|2274
47|2275
47|2276
47|2277
47|2278
47|2279
47|2280
47|2281
47|2282
47|2283
47|2284
47|2285
47|2286
47|2287
47|2288
47|2289
47|2290
47|2291
47|2292
47|2293
47|2294
47|2295
47|2296
47|2297
47|2298
47|2299
47|2300
47|2301
47|2302
47|2303
48|2304
48|2305
48|2
48|2306
48|2307
48|2308
48|1132
48|2175
48|2309
48|2310
48|1090
48|2311
48|2312
48|2313
48|2314
48|2315
48|2316
48|2317
48|2318
48|1830
48|536
48|2319
48|2320
48|2321
48|2322
48|2323
48|2324
48|2325
48|2326
48|2327
48|2328
48|2329
48|2330
48|2331
48|2332
48|2333
48|15
48|2334
48|2335
48|2336
48|2337
48|2338
48|2339
48|2340
48|2341
48|2342
48|2343
48|2344
48|2345
48|2346
48|2347
48|2348
48|2349
48|2350
48|2351
48|2352
48|2353
48|2354
48|2355
48|2356
48|2357
48|2358
48|2359
48|2360
48|2361
48|2362
48|2363
48|2364
48|2365
48|2366
48|2367
48|2368
48|2369
48|2370
48|2371
48|2372
48|2373
48|2374
48|2375
48|1825
48|2376
48|2377
48|2378
48|717
48|2379
48|1091
48|2380
48|2206
48|2381
48|2382
48|2383
48|2384
48|2385
48|2386
48|2387
48|2388
48|2389
48|2390
49|2255
49|1733
49|2391
49|1832
49|1057
49|2392
49|2393
49|624
49|89
49|2394
49|2395
49|2396
49|2397
49|2398
49|2399
49|2400
49|2401
49|105
49|2402
49|2403
49|2404
49|1067
49|953
50|1278
50|383
50|2405
50|2406
50|2407
50|2408
50|2409
50|2410
50|2411
50|2412
50|2413
50|2414
50|2415
50|2416
50|2417
50|2418
50|2419
50|2420
50|2421
50|2422
50|2423
50|2424
50|2425
50|2426
50|2427
50|2428
50|2429
50|1064
50|2430
50|2431
50|2432
51|2433
51|826
51|1631
51|1574
51|2434
51|2435
51|2436
51|2437
51|2438
51|2439
51|2440
51|2441
51|2442
52|550
52|2443
52|1784
52|525
52|225
52|2444
52|2445
52|2446
52|2447
52|2448
52|2449
52|2450
52|2451
52|2452
52|2453
52|2454
52|2455
52|2456
52|2457
52|2458
52|2459
52|2460
52|2461
52|2462
52|2463
52|2464
52|2465
52|2466
52|2467
52|2468
52|2469
52|2470
52|2471
52|2472
52|2473
52|2474
52|2475
52|2476
52|2477
52|2478
52|2479
52|2480
52|2481
53|1797
53|2482
53|2483
53|2484
53|1799
53|1801
53|1118
53|2323
53|1802
53|2485
53|2486
53|2487
53|1809
53|1807
53|1819
53|1815
53|2488
53|1820
53|1814
53|1821
53|1813
53|2489
53|2490
53|1847
53|1804
53|1803
53|2491
53|2492
53|2493
53|2494
53|2495
53|2496
53|2497
53|2498
53|2499
53|1812
53|2500
53|1820
53|2501
54|2502
54|1117
54|1797
54|2503
54|2504
54|2505
54|610
54|2506
54|2507
54|2508
54|2509
54|2510
54|2511
54|2512
54|2513
54|2514
54|2515
54|2516
54|2517
54|2518
54|2519
54|2520
54|2521
54|2522
54|2523
54|2524
54|2525
54|2526
54|2527
54|2528
54|2529
54|2530
54|2531
54|2532
54|2533
54|2534
54|883
54|2535
55|2536
55|2537
55|827
55|2484
55|2538
55|2539
55|2540
55|2541
55|1780
55|2542
55|2543
55|2544
55|2545
55|1750
55|1226
55|2546
55|2547
55|2548
55|1794
56|2549
56|617
56|1131
56|1087
56|2550
56|2551
56|612
56|2552
56|2553
56|2554
56|2555
56|2556
56|1794
56|2557
56|2558
57|2304
57|2305
57|2306
57|2307
57|2
57|2308
57|2175
57|2559
57|550
57|2560
57|2561
57|2562
57|1830
57|2563
57|1768
57|2564
57|2565
57|2566
57|2567
57|2568
57|2569
57|2570
57|2571
57|2572
57|2573
57|2574
57|2575
57|2576
57|2577
57|2578
57|2579
57|2580
57|2326
58|2581
58|2582
58|2099
58|2583
58|1794
58|2584
58|2165
58|2168
58|2585
58|2151
58|2586
58|2158
58|2587
58|2588
58|2589
58|1814
58|2173
58|2167
58|2157
58|2172
58|2161
58|2159
58|2590
58|2591
58|2174
58|2592
58|2593
58|2594
58|3
59|2595
59|2596
59|2597
59|1195
59|2598
59|2599
59|2600
59|2601
59|2602
59|2603
59|2604
59|2605
59|2606
59|2607
59|2608
59|2609
59|2610
59|2611
60|2612
60|2613
60|2614
60|2615
60|2616
60|2617
60|2618
60|2619
60|2620
60|2621
60|2622
60|2623
60|2624
60|2625
60|2626
60|2627
60|2628
60|2629
60|2630
60|2631
60|2632
60|2633
60|2634
60|2635
60|2636
60|2637
60|2638
60|2639
60|2640
60|2607
